road,identifier,extent,point,display_type,title,subtitle,delay_minutes,abnormalTrafficType,averageSpeed,startTimestamp,description,latitude,longitude,day_of_week,weekend_day
A7,undefined--vi-avl.2025-05-25_11-09-00-000.f_006.de0,"50.37305660245702,9.73246380935135,50.323252952192604,9.821800684561275","50.37305660245702,9.73246380935135",WARNING,A7 | Am Forsthaus - Riedenberg,Fulda -> Würzburg,19,STATIONARY_TRAFFIC,23.200000762939453,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 11:09 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 11:09 A7: Fulda -> Würzburg, zwischen 1.2 km hinter Am Forsthaus und 2.6 km vor Riedenberg  Im Stillstand Reisezeitverlust: 19 Minuten Durchschnittsgeschwindigkeit: 23 km/h",50.373056602457,9.73246380935135,Sun,Weekend
A9,undefined--vi-avl.2025-05-25_11-12-00-000.f_002.de0,"48.891198544477405,11.466604246685492,48.773610514724716,11.460869520894382","48.891198544477405,11.466604246685492",WARNING,A9 | Denkendorf - Ingolstadt-Ost,Nürnberg -> München,7,SLOW_TRAFFIC,50.79999923706055,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 11:12 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 11:12 A9: Nürnberg -> München, zwischen 4.5 km hinter AS Denkendorf und 0.4 km vor AS Ingolstadt-Ost  Langsamer Verkehr Reisezeitverlust: 7 Minuten Durchschnittsgeschwindigkeit: 50 km/h",48.8911985444774,11.4666042466855,Sun,Weekend
A9,undefined--vi-avl.2025-05-25_11-12-00-000.f_003.de0,"48.889555819241764,11.466481288329327,48.84609875454927,11.465907489627961","48.889555819241764,11.466481288329327",WARNING,A9 | Denkendorf - Köschinger Forst,Nürnberg -> München,6,QUEUING_TRAFFIC,31.200000762939453,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 11:12 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 11:12 A9: Nürnberg -> München, zwischen 4.7 km hinter AS Denkendorf und 1.0 km vor Köschinger Forst  Stockender Verkehr Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 31 km/h",48.8895558192418,11.4664812883293,Sun,Weekend
A9,undefined--vi-avl.2025-05-25_11-12-00-000.f_004.de0,"48.888307512260965,11.466385240660326,48.838856242523754,11.46905560721003","48.888307512260965,11.466385240660326",WARNING,A9 | Denkendorf - Köschinger Forst,Nürnberg -> München,6,QUEUING_TRAFFIC,33.20000076293945,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 11:12 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 11:12 A9: Nürnberg -> München, zwischen 4.9 km hinter AS Denkendorf und 0.1 km vor Köschinger Forst  Stockender Verkehr Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 33 km/h",48.888307512261,11.4663852406603,Sun,Weekend
A9,undefined--vi-avl.2025-05-25_11-12-00-000.f_005.de0,"48.89820859200967,11.468257355602027,48.858607412247615,11.465392948540755","48.89820859200967,11.468257355602027",WARNING,A9 | Denkendorf - Köschinger Forst,Nürnberg -> München,9,STATIONARY_TRAFFIC,23.399999618530273,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 11:12 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 11:12 A9: Nürnberg -> München, zwischen 3.7 km hinter AS Denkendorf und 2.4 km vor Köschinger Forst  Im Stillstand Reisezeitverlust: 9 Minuten Durchschnittsgeschwindigkeit: 23 km/h",48.8982085920097,11.468257355602,Sun,Weekend
A10,undefined--vi-avl.2025-05-25_12-02-00-000.f_001.de0,"52.30099271184601,13.151897098638418,52.303772132251325,12.984561348686393","52.30099271184601,13.151897098638418",WARNING,A10 | Siethener Elsbruch - Ferch,Schönefelder Kreuz -> Dreieck Potsdam,24,STATIONARY_TRAFFIC,23.700000762939453,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 12:02 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 12:02 A10: Schönefelder Kreuz -> Dreieck Potsdam, zwischen 2.2 km hinter Siethener Elsbruch und 0.8 km vor AS Ferch  Im Stillstand Reisezeitverlust: 24 Minuten Durchschnittsgeschwindigkeit: 23 km/h",52.300992711846,13.1518970986384,Sun,Weekend
A2,undefined--vi-avl.2025-05-25_12-07-30-000.f_010.de0,"52.194852287370324,11.278729629134592,52.20168248185404,11.209856909934874","52.194852287370324,11.278729629134592",WARNING,A2 | Bornstedt - Alleringersleben,Magdeburg -> Braunschweig,14,STATIONARY_TRAFFIC,16.899999618530273,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 12:07 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 12:07 A2: Magdeburg -> Braunschweig, zwischen 5.9 km hinter AS Bornstedt und 5.3 km vor AS Alleringersleben  Im Stillstand Reisezeitverlust: 14 Minuten Durchschnittsgeschwindigkeit: 16 km/h",52.1948522873703,11.2787296291346,Sun,Weekend
A2,undefined--vi-avl.2025-05-25_12-07-30-000.f_013.de0,"52.197907810217465,11.255831387973416,52.202413901895795,11.1948068320984","52.197907810217465,11.255831387973416",WARNING,A2 | Eilsleben - Alleringersleben,Magdeburg -> Braunschweig,15,STATIONARY_TRAFFIC,14,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 12:07 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 12:07 A2: Magdeburg -> Braunschweig, zwischen 1.0 km hinter AS Eilsleben und 4.3 km vor AS Alleringersleben  Im Stillstand Reisezeitverlust: 15 Minuten Durchschnittsgeschwindigkeit: 14 km/h",52.1979078102175,11.2558313879734,Sun,Weekend
A2,undefined--vi-avl.2025-05-25_12-07-30-000.f_015.de0,"52.19711293503768,11.261777010482488,52.20168879132871,11.209725656498202","52.19711293503768,11.261777010482488",WARNING,A2 | Eilsleben - Alleringersleben,Magdeburg -> Braunschweig,10,STATIONARY_TRAFFIC,17.200000762939453,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 12:07 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 12:07 A2: Magdeburg -> Braunschweig, zwischen 0.6 km hinter AS Eilsleben und 5.3 km vor AS Alleringersleben  Im Stillstand Reisezeitverlust: 10 Minuten Durchschnittsgeschwindigkeit: 17 km/h",52.1971129350377,11.2617770104825,Sun,Weekend
A2,undefined--vi-avl.2025-05-25_12-07-30-000.f_019.de0,"52.20060879956179,11.232059740424852,52.203799335363826,11.183533643839885","52.20060879956179,11.232059740424852",WARNING,A2 | Lorkberg - Alleringersleben,Magdeburg -> Braunschweig,7,STATIONARY_TRAFFIC,20.5,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 12:07 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 12:07 A2: Magdeburg -> Braunschweig, zwischen 1.0 km hinter Lorkberg und 3.5 km vor AS Alleringersleben  Im Stillstand Reisezeitverlust: 7 Minuten Durchschnittsgeschwindigkeit: 20 km/h",52.2006087995618,11.2320597404249,Sun,Weekend
A1,undefined--vi-avl.2025-05-25_12-08-00-000.f.de0,"51.57234203844979,7.668018047655865,51.509413646749266,7.651947503011276","51.57234203844979,7.668018047655865",WARNING,A1 | Kamen-Zentrum - Lichtendorf,Münster -> Köln,7,SLOW_TRAFFIC,35.29999923706055,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 12:08 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 12:08 A1: Münster -> Köln, zwischen 0.4 km hinter AS Kamen-Zentrum und 6.0 km vor Lichtendorf  Langsamer Verkehr Reisezeitverlust: 7 Minuten Durchschnittsgeschwindigkeit: 35 km/h",51.5723420384498,7.66801804765587,Sun,Weekend
A3,undefined--vi-avl.2025-05-25_12-13-36-000.f_006.de0,"50.6593000994138,7.322457754439981,50.68136135145265,7.27970718640683","50.6593000994138,7.322457754439981",WARNING,A3 | Bad Honnef/Linz - Siebengebirge,Frankfurt -> Köln,10,STATIONARY_TRAFFIC,19.299999237060547,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 12:13 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 12:13 A3: Frankfurt -> Köln, zwischen 1.1 km hinter AS Bad Honnef/Linz und 0.6 km vor AS Siebengebirge  Im Stillstand Reisezeitverlust: 10 Minuten Durchschnittsgeschwindigkeit: 19 km/h",50.6593000994138,7.32245775443998,Sun,Weekend
A7,undefined--vi-avl.2025-05-25_12-45-00-000.f_007.de0,"53.02543631708968,9.940303105807061,52.99488860710506,9.928880079574816","53.02543631708968,9.940303105807061",WARNING,A7 | Am Stühbeckshorn - Abelbeck Kuhbusch,Hamburg -> Hannover,7,STATIONARY_TRAFFIC,24.100000381469727,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 12:45 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 12:45 A7: Hamburg -> Hannover, zwischen 1.0 km hinter Am Stühbeckshorn und 3.6 km vor Abelbeck Kuhbusch  Im Stillstand Reisezeitverlust: 7 Minuten Durchschnittsgeschwindigkeit: 24 km/h",53.0254363170897,9.94030310580706,Sun,Weekend
A24,undefined--vi-avl.2025-05-25_12-48-37-000.f_014.de0,"52.93149292920263,12.702096477806574,52.83890085880987,12.788320097227874","52.93149292920263,12.702096477806574",WARNING,A24 | Walsleben-Ost - Fehrbellin,Pritzwalk -> Berliner Ring,11,QUEUING_TRAFFIC,44.29999923706055,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 12:48 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 12:48 A24: Pritzwalk -> Berliner Ring, zwischen 3.4 km hinter Walsleben-Ost und 4.1 km vor AS Fehrbellin  Stockender Verkehr Reisezeitverlust: 11 Minuten Durchschnittsgeschwindigkeit: 44 km/h",52.9314929292026,12.7020964778066,Sun,Weekend
A8,undefined--vi-avl.2025-05-25_12-49-32-000.f_019.de0,"48.51866839626096,9.78427450319876,48.555836396316664,9.659839345986544","48.51866839626096,9.78427450319876",WARNING,A8 | Aichen - Mühlhausen,München -> Stuttgart,15,QUEUING_TRAFFIC,34.79999923706055,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 12:49 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 12:49 A8: München -> Stuttgart, zwischen 1.6 km hinter Aichen und 4.1 km vor AS Mühlhausen  Stockender Verkehr Reisezeitverlust: 15 Minuten Durchschnittsgeschwindigkeit: 34 km/h",48.518668396261,9.78427450319876,Sun,Weekend
A8,undefined--vi-avl.2025-05-25_12-49-32-000.f_022.de0,"48.51821833872438,9.779035915614648,48.555836396316664,9.659839345986544","48.51821833872438,9.779035915614648",WARNING,A8 | Aichen - Mühlhausen,München -> Stuttgart,22,STATIONARY_TRAFFIC,26.200000762939453,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 12:49 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 12:49 A8: München -> Stuttgart, zwischen 2.0 km hinter Aichen und 4.1 km vor AS Mühlhausen  Im Stillstand Reisezeitverlust: 22 Minuten Durchschnittsgeschwindigkeit: 26 km/h",48.5182183387244,9.77903591561465,Sun,Weekend
A8,undefined--vi-avl.2025-05-25_12-49-32-000.f_025.de0,"48.51926736630792,9.74980263148293,48.533421500946424,9.66230710000015","48.51926736630792,9.74980263148293",WARNING,A8 | Merklingen - Hohenstadt,München -> Stuttgart,7,QUEUING_TRAFFIC,39,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 12:49 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 12:49 A8: München -> Stuttgart, zwischen 0.8 km hinter AS Merklingen und 2.0 km vor Hohenstadt  Stockender Verkehr Reisezeitverlust: 7 Minuten Durchschnittsgeschwindigkeit: 39 km/h",48.5192673663079,9.74980263148293,Sun,Weekend
A59,undefined--vi-avl.2025-05-25_12-50-30-000.f_006.de0,"50.91770790721249,7.0641982100588585,50.90279746691589,7.074905705782617","50.91770790721249,7.0641982100588585",WARNING,A59 | Köln-Heumar - Schloß Röttgen,Köln -> Bonn,6,STATIONARY_TRAFFIC,15.100000381469728,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 12:50 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 12:50 A59: Köln -> Bonn, zwischen 0.7 km hinter AD Köln-Heumar und 0.9 km vor Schloß Röttgen  Im Stillstand Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 15 km/h",50.9177079072125,7.06419821005886,Sun,Weekend
A9,undefined--vi-avl.2025-05-25_13-10-46-000.f_002.de0,"52.00542363035085,12.562206409592353,51.9341087066328,12.447936960133307","52.00542363035085,12.562206409592353",WARNING,A9 | Klein Marzehns - Coswig,Berlin -> Halle/Leipzig,26,STATIONARY_TRAFFIC,22.200000762939453,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 13:10 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 13:10 A9: Berlin -> Halle/Leipzig, zwischen 1.8 km hinter AS Klein Marzehns und 6.2 km vor AS Coswig  Im Stillstand Reisezeitverlust: 26 Minuten Durchschnittsgeschwindigkeit: 22 km/h",52.0054236303508,12.5622064095924,Sun,Weekend
A24,undefined--vi-avl.2025-05-25_13-21-00-000.f_006.de0,"53.08108717078918,12.52218529742097,53.04390210092358,12.550578100034556","53.08108717078918,12.52218529742097",WARNING,A24 | Prignitz-Ost - Walsleben-West,Pritzwalk -> Berliner Ring,7,STATIONARY_TRAFFIC,29.700000762939453,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 13:21 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 13:21 A24: Pritzwalk -> Berliner Ring, zwischen 5.3 km hinter Prignitz-Ost und 12.5 km vor Walsleben-West  Im Stillstand Reisezeitverlust: 7 Minuten Durchschnittsgeschwindigkeit: 29 km/h",53.0810871707892,12.522185297421,Sun,Weekend
A7,undefined--vi-avl.2025-05-25_13-27-33-000.f_006.de0,"52.93790628257042,9.857484992226766,52.90439313661436,9.788655361921721","52.93790628257042,9.857484992226766",WARNING,A7 | Soltau-Süd - Dorfmark,Hamburg -> Hannover,9,STATIONARY_TRAFFIC,28.5,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 13:27 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 13:27 A7: Hamburg -> Hannover, zwischen 1.7 km hinter AS Soltau-Süd und 2.0 km vor AS Dorfmark  Im Stillstand Reisezeitverlust: 9 Minuten Durchschnittsgeschwindigkeit: 28 km/h",52.9379062825704,9.85748499222677,Sun,Weekend
A2,undefined--vi-avl.2025-05-25_13-35-01-000.f_002.de0,"52.417359894383495,9.52532315506219,52.34662466396189,9.421573694880687","52.417359894383495,9.52532315506219",WARNING,A2 | Garbsen Nord - Calenberger Land,Hannover -> Dortmund,10,QUEUING_TRAFFIC,40.70000076293945,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 13:35 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 13:35 A2: Hannover -> Dortmund, zwischen 2.5 km hinter Garbsen Nord und 0.2 km vor Calenberger Land  Stockender Verkehr Reisezeitverlust: 10 Minuten Durchschnittsgeschwindigkeit: 40 km/h",52.4173598943835,9.52532315506219,Sun,Weekend
A5,undefined--vi-avl.2025-05-25_13-41-03-000.f_001.de0,"50.71144831372743,9.067398720841885,50.65451893220024,9.011772247891457","50.71144831372743,9.067398720841885",WARNING,A5 | Krachgarten - Homberg (Ohm),Kassel -> Frankfurt,6,SLOW_TRAFFIC,46.20000076293945,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 13:41 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 13:41 A5: Kassel -> Frankfurt, zwischen 3.1 km hinter Krachgarten und 1.9 km vor AS Homberg (Ohm)  Langsamer Verkehr Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 46 km/h",50.7114483137274,9.06739872084188,Sun,Weekend
A46,undefined--vi-avl.2025-05-25_13-47-00-000.f_004.de0,"51.12573896636566,6.60054992177329,51.10438372823242,6.554948511544857","51.12573896636566,6.60054992177329",WARNING,A46 | Vierwinden - Jüchen,Düsseldorf -> Heinsberg,9,STATIONARY_TRAFFIC,21,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 13:47 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 13:47 A46: Düsseldorf -> Heinsberg, zwischen 0.3 km hinter Vierwinden und 1.4 km vor AS Jüchen  Im Stillstand Reisezeitverlust: 9 Minuten Durchschnittsgeschwindigkeit: 21 km/h",51.1257389663657,6.60054992177329,Sun,Weekend
A57,undefined--vi-avl.2025-05-25_13-50-00-000.f_004.de0,"51.3617898916713,6.626610573363082,51.31634121494086,6.631767123897459","51.3617898916713,6.626610573363082",WARNING,A57 | Krefeld-Gartenstadt - Geismühle,Nimwegen -> Köln,10,STATIONARY_TRAFFIC,21.799999237060547,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 13:50 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 13:50 A57: Nimwegen -> Köln, zwischen 0.9 km hinter AS Krefeld-Gartenstadt und 0.5 km vor Geismühle  Im Stillstand Reisezeitverlust: 10 Minuten Durchschnittsgeschwindigkeit: 21 km/h",51.3617898916713,6.62661057336308,Sun,Weekend
A5,undefined--vi-avl.2025-05-25_14-39-04-000.f_007.de0,"50.71227659643333,9.06892850682735,50.64155122142409,8.976919734149481","50.71227659643333,9.06892850682735",WARNING,A5 | Krachgarten - Hegberg,Kassel -> Frankfurt,9,SLOW_TRAFFIC,45.70000076293945,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 14:39 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 14:39 A5: Kassel -> Frankfurt, zwischen 2.9 km hinter Krachgarten und 0.8 km vor Hegberg  Langsamer Verkehr Reisezeitverlust: 9 Minuten Durchschnittsgeschwindigkeit: 45 km/h",50.7122765964333,9.06892850682735,Sun,Weekend
A5,undefined--vi-avl.2025-05-25_14-39-04-000.f_008.de0,"50.71442135842549,9.07253002152347,50.64887692658523,9.002469843156458","50.71442135842549,9.07253002152347",WARNING,A5 | Krachgarten - Homberg (Ohm),Kassel -> Frankfurt,7,SLOW_TRAFFIC,46.20000076293945,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 14:39 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 14:39 A5: Kassel -> Frankfurt, zwischen 2.6 km hinter Krachgarten und 1.0 km vor AS Homberg (Ohm)  Langsamer Verkehr Reisezeitverlust: 7 Minuten Durchschnittsgeschwindigkeit: 46 km/h",50.7144213584255,9.07253002152347,Sun,Weekend
A5,undefined--vi-avl.2025-05-25_14-39-04-000.f_009.de0,"50.71144831372743,9.067398720841885,50.675434514997455,9.02750162828523","50.71144831372743,9.067398720841885",WARNING,A5 | Krachgarten - Homberg (Ohm),Kassel -> Frankfurt,6,QUEUING_TRAFFIC,35.900001525878906,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 14:39 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 14:39 A5: Kassel -> Frankfurt, zwischen 3.1 km hinter Krachgarten und 4.5 km vor AS Homberg (Ohm)  Stockender Verkehr Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 35 km/h",50.7114483137274,9.06739872084188,Sun,Weekend
A3,undefined--vi-avl.2025-05-25_14-52-30-000.f_005.de0,"51.20385464457595,6.93405560825226,51.173735846106965,6.950848765952508","51.20385464457595,6.93405560825226",WARNING,A3 | Stindertal / Stinderhof - Ohligser Heide,Oberhausen -> Köln,8,STATIONARY_TRAFFIC,21.299999237060547,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 14:52 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 14:52 A3: Oberhausen -> Köln, zwischen 4.1 km hinter Stindertal / Stinderhof und 1.9 km vor Ohligser Heide  Im Stillstand Reisezeitverlust: 8 Minuten Durchschnittsgeschwindigkeit: 21 km/h",51.2038546445759,6.93405560825226,Sun,Weekend
A9,undefined--vi-avl.2025-05-25_14-54-36-000.f_001.de0,"50.0744280730511,11.63902059270792,50.02720210094107,11.605620200010906","50.0744280730511,11.63902059270792",WARNING,A9 | Marktschorgast - Bayreuth/Kulmbach,Halle/Leipzig -> Nürnberg,7,QUEUING_TRAFFIC,33.599998474121094,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 14:54 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 14:54 A9: Halle/Leipzig -> Nürnberg, zwischen 2.1 km hinter AS Marktschorgast und 0.2 km vor AD Bayreuth/Kulmbach  Stockender Verkehr Reisezeitverlust: 7 Minuten Durchschnittsgeschwindigkeit: 33 km/h",50.0744280730511,11.6390205927079,Sun,Weekend
A6,undefined--vi-avl.2025-05-25_15-15-30-000.f_001.de0,"49.23310320862068,8.902631314804868,49.22706476431094,8.920381610062348","49.23310320862068,8.902631314804868",WARNING,A6 | Sinsheim-Süd - Bauernwald,Mannheim -> Heilbronn,6,STATIONARY_TRAFFIC,12.800000190734863,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 15:15 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 15:15 A6: Mannheim -> Heilbronn, zwischen 1.4 km hinter AS Sinsheim-Süd und 3.9 km vor Bauernwald  Im Stillstand Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 12 km/h",49.2331032086207,8.90263131480487,Sun,Weekend
A2,undefined--vi-avl.2025-05-25_16-04-00-000.f.de0,"52.23829024675812,9.277278352627256,52.221052098378614,9.097181746221121","52.23829024675812,9.277278352627256",WARNING,A2 | Schafstrift Nord - Papenbrink,Hannover -> Dortmund,41,STATIONARY_TRAFFIC,16.299999237060547,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 16:04 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 16:04 A2: Hannover -> Dortmund, zwischen 3.2 km hinter Schafstrift Nord und 3.0 km vor Papenbrink  Im Stillstand Reisezeitverlust: 41 Minuten Durchschnittsgeschwindigkeit: 16 km/h",52.2382902467581,9.27727835262726,Sun,Weekend
A115,undefined--vi-avl.2025-05-25_16-05-36-000.f.de0,"52.39596890453798,13.17951773273147,52.43865263684971,13.198142108972336","52.39596890453798,13.17951773273147",WARNING,A115 | Am Stern - Hüttenweg,Dreieck Nuthetal -> Dreieck Funkturm,8,QUEUING_TRAFFIC,27.200000762939453,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 16:05 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 16:05 A115: Dreieck Nuthetal -> Dreieck Funkturm, zwischen 2.3 km hinter Am Stern und 4.3 km vor AS Hüttenweg  Stockender Verkehr Reisezeitverlust: 8 Minuten Durchschnittsgeschwindigkeit: 27 km/h",52.395968904538,13.1795177327315,Sun,Weekend
A115,undefined--vi-avl.2025-05-25_16-05-36-000.f_004.de0,"52.3988764499268,13.183616681897574,52.4385817568368,13.19805185426789","52.3988764499268,13.183616681897574",WARNING,A115 | Am Stern - Hüttenweg,Dreieck Nuthetal -> Dreieck Funkturm,6,SLOW_TRAFFIC,30.100000381469727,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 16:05 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 16:05 A115: Dreieck Nuthetal -> Dreieck Funkturm, zwischen 2.7 km hinter Am Stern und 4.3 km vor AS Hüttenweg  Langsamer Verkehr Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 30 km/h",52.3988764499268,13.1836166818976,Sun,Weekend
A9,undefined--vi-avl.2025-05-25_16-06-30-000.f.de0,"48.887511894753885,11.466323743891083,48.797017412894796,11.463267894870304","48.887511894753885,11.466323743891083",WARNING,A9 | Denkendorf - Ingolstadt-Nord,Nürnberg -> München,12,QUEUING_TRAFFIC,31.799999237060547,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 16:06 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 16:06 A9: Nürnberg -> München, zwischen 4.9 km hinter AS Denkendorf und 2.6 km vor AS Ingolstadt-Nord  Stockender Verkehr Reisezeitverlust: 12 Minuten Durchschnittsgeschwindigkeit: 31 km/h",48.8875118947539,11.4663237438911,Sun,Weekend
A9,undefined--vi-avl.2025-05-25_16-06-30-000.f_002.de0,"48.87490983472731,11.467983244103001,48.83359011289366,11.471362874000873","48.87490983472731,11.467983244103001",WARNING,A9 | Denkendorf - Lenting,Nürnberg -> München,16,STATIONARY_TRAFFIC,14.100000381469728,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 16:06 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 16:06 A9: Nürnberg -> München, zwischen 6.4 km hinter AS Denkendorf und 2.1 km vor AS Lenting  Im Stillstand Reisezeitverlust: 16 Minuten Durchschnittsgeschwindigkeit: 14 km/h",48.8749098347273,11.467983244103,Sun,Weekend
A9,undefined--vi-avl.2025-05-25_16-42-30-000.f_001.de0,"51.965304840455204,12.47281814512517,51.93340254499526,12.447597048989678","51.965304840455204,12.47281814512517",WARNING,A9 | Rosselquelle - Coswig,Berlin -> Halle/Leipzig,12,STATIONARY_TRAFFIC,17.700000762939453,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 16:42 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 16:42 A9: Berlin -> Halle/Leipzig, zwischen 1.1 km hinter Rosselquelle und 6.1 km vor AS Coswig  Im Stillstand Reisezeitverlust: 12 Minuten Durchschnittsgeschwindigkeit: 17 km/h",51.9653048404552,12.4728181451252,Sun,Weekend
A81,undefined--vi-avl.2025-05-25_17-50-07-000.f.de0,"48.81765128614008,9.072182548221022,48.794601399802794,9.025371447750004","48.81765128614008,9.072182548221022",WARNING,A81 | Stuttgart-Feuerbach - Leonberg,Heilbronn -> Stuttgart,6,QUEUING_TRAFFIC,28.899999618530273,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 17:50 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 17:50 A81: Heilbronn -> Stuttgart, zwischen 0.8 km hinter AS Stuttgart-Feuerbach und 1.9 km vor AD Leonberg  Stockender Verkehr Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 28 km/h",48.8176512861401,9.07218254822102,Sun,Weekend
A3,undefined--vi-avl.2025-05-25_19-33-30-000.f_003.de0,"50.33170183975419,8.20050491385794,50.31535617289093,8.2266146095625","50.33170183975419,8.20050491385794",WARNING,A3 | Limburg-Süd - Bad Camberg,Köln -> Frankfurt,7,STATIONARY_TRAFFIC,19.5,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 19:33 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 19:33 A3: Köln -> Frankfurt, zwischen 10.1 km hinter AS Limburg-Süd und 1.8 km vor Bad Camberg  Im Stillstand Reisezeitverlust: 7 Minuten Durchschnittsgeschwindigkeit: 19 km/h",50.3317018397542,8.20050491385794,Sun,Weekend
A1,undefined--vi-avl.2025-05-25_19-49-30-000.f.de0,"51.51817640955256,7.656353254761552,51.534640799390175,7.661037649133176","51.51817640955256,7.656353254761552",WARNING,A1 | Lichtendorf - Kamen-Zentrum,Köln -> Münster,6,STATIONARY_TRAFFIC,14.5,2025-05-25T00:00:00Z,"Beginn: 25.05.25 um 19:49 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 19:49 A1: Köln -> Münster, zwischen 7.1 km hinter Lichtendorf und 4.6 km vor AS Kamen-Zentrum  Im Stillstand Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 14 km/h",51.5181764095526,7.65635325476155,Sun,Weekend
